账户ID,账户名称,公司名称,账户状态,MEG账户一级行业（新）,MEG账户二级行业（新）,运营单位账户属性,发证机关所在市,资质客户ID,原生首次消费日,账户首次消费日,账户最近消费日,SF对应二级账号,管理员,订单行,总消费20231105,总消费20231106,总消费20231107,总消费20231108,总消费20231109,总消费20231110,总消费20231111,总消费20231112,品牌展示总消费20231105,品牌展示总消费20231106,品牌展示总消费20231107,品牌展示总消费20231108,品牌展示总消费20231109,品牌展示总消费20231110,品牌展示总消费20231111,品牌展示总消费20231112,原生自主投放总消费20231105,原生自主投放总消费20231106,原生自主投放总消费20231107,原生自主投放总消费20231108,原生自主投放总消费20231109,原生自主投放总消费20231110,原生自主投放总消费20231111,原生自主投放总消费20231112,凤巢优惠券消费20231105,凤巢优惠券消费20231106,凤巢优惠券消费20231107,凤巢优惠券消费20231108,凤巢优惠券消费20231109,凤巢优惠券消费20231110,凤巢优惠券消费20231111,凤巢优惠券消费20231112,原生CPC优惠券消费20231105,原生CPC优惠券消费20231106,原生CPC优惠券消费20231107,原生CPC优惠券消费20231108,原生CPC优惠券消费20231109,原生CPC优惠券消费20231110,原生CPC优惠券消费20231111,原生CPC优惠券消费20231112,原生CPM优惠券消费20231105,原生CPM优惠券消费20231106,原生CPM优惠券消费20231107,原生CPM优惠券消费20231108,原生CPM优惠券消费20231109,原生CPM优惠券消费20231110,原生CPM优惠券消费20231111,原生CPM优惠券消费20231112,聚屏平台合约消费20231105,聚屏平台合约消费20231106,聚屏平台合约消费20231107,聚屏平台合约消费20231108,聚屏平台合约消费20231109,聚屏平台合约消费20231110,聚屏平台合约消费20231111,聚屏平台合约消费20231112,手百开屏消费20231105,手百开屏消费20231106,手百开屏消费20231107,手百开屏消费20231108,手百开屏消费20231109,手百开屏消费20231110,手百开屏消费20231111,手百开屏消费20231112,度星选-软植互选-消费20231105,度星选-软植互选-消费20231106,度星选-软植互选-消费20231107,度星选-软植互选-消费20231108,度星选-软植互选-消费20231109,度星选-软植互选-消费20231110,度星选-软植互选-消费20231111,度星选-软植互选-消费20231112,闭环电商-原生-消费20231105,闭环电商-原生-消费20231106,闭环电商-原生-消费20231107,闭环电商-原生-消费20231108,闭环电商-原生-消费20231109,闭环电商-原生-消费20231110,闭环电商-原生-消费20231111,闭环电商-原生-消费20231112
49673978,K果亨01,厦门果亨文化传播有限公司,用户正常生效,教育培训,职业培训,一户多开,厦门市,428972951,"",2023-08-07,2023-11-12,xm框31,xmkuang01,0,175.75,141.48,97.31,199.07,212.81,207.67,174.88,209.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50487364,BD二类电商-帮您购快消XM001,厦门市湖里区帮您购电子商务经营部,用户帐面为零,直营电商,快速消费品,一户多开,厦门市,429683294,"",2023-10-15,2023-11-12,xm电商04,xmds01，xmfq08,0,24.60,49.55,40.04,16.31,43.74,6.80,10.41,8.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.60,49.55,40.04,16.31,43.74,6.80,10.41,8.01
49913503,晋江华爱医院1,晋江罗山华爱医院,用户正常生效,医疗服务,妇产科,一户多开,泉州市,429289280,"",2023-08-19,2023-11-12,qz医疗05,12t063,0,5520.90,6027.36,6819.66,5898.21,5202.28,5188.68,5352.26,6011.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46766999,xm每日瑜伽搜索01,长沙侠跃网络科技有限公司厦门同安分公司,用户正常生效,软件,实用工具,首次上线新客户,厦门市,429610054,"",2023-04-04,2023-11-12,xm渠道029,xmfq07,0,630.33,1042.75,1259.70,976.25,1237.44,723.68,1237.14,997.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33217746,货运力,厦门货运力科技有限公司,用户正常生效,物流业,普通运输,首次上线新客户,厦门市,429322223,"",2021-06-16,2023-11-12,xmKOL04,KOLXM02，xmk04,0,133.20,116.59,89.56,78.94,92.69,62.47,56.01,95.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37269787,龙岩闽西口腔,龙岩闽西口腔医院有限公司,用户正常生效,整形美容,口腔美容,一户多开,龙岩市,427482200,2021-12-24,2021-12-18,2023-11-12,xm医疗06,12t1034,0,676.69,727.29,676.60,754.60,652.10,721.87,723.46,697.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51403019,BD二类电商度娘食品1019,德化县度娘精选百货商行,用户帐面为零,直营电商,食品饮料,一户多开,泉州市,429639198,"",2023-11-10,2023-11-12,xm电商03,xmds01，xmfq08,0,0.00,0.00,0.00,0.00,0.00,16.62,18.95,68.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.62,18.95,68.89
1071082,厦门威德,厦门威得机电设备有限公司,用户正常生效,机械设备,通用机械设备,"",厦门市,50807237,\N,2008-09-05,2023-11-12,xm维护31,12t097，feedkf01,0,46.39,43.46,7.46,11.20,15.21,7.04,53.74,44.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50446913,zz花恋思明十八a60,厦门花恋蝶商务咨询有限公司思明第十八分公司,用户正常生效,医疗器械,一类医疗器械,一户多开,厦门市,429698651,"",2023-11-03,2023-11-12,clx01,xmfq01,0,132.10,246.21,506.03,415.00,458.04,225.31,102.33,22.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44371770,思明赢在起点qm25-保,西安赢在起点网络科技有限公司厦门思明分公司,用户帐面为零,生活服务,生活服务-其他,一户多开,厦门市,429535268,2023-03-10,2023-03-10,2023-11-12,xm渠道029,xmfq07,0,5340.59,4231.33,3255.61,2712.71,2792.70,2965.63,3712.60,3756.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5340.59,4231.33,3255.61,2712.71,2792.70,2965.63,3712.60,3756.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50148892,林兴育苗01,厦门市湖里区筑企网络科技服务部,用户正常生效,化工及能源,矿产及化工制品,一户多开,厦门市,429601413,"",2023-09-01,2023-11-12,xm渠道002,xmfq07,0,75.78,101.97,50.22,116.54,20.87,96.85,42.00,68.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51238291,BD二类电商-东恩xm02,石狮东恩医药有限公司,用户帐面为零,直营电商,医疗器械,一户多开,泉州市,429713120,"",2023-11-05,2023-11-12,xm渠道028,xmfq07，xmkuang09,0,13.93,5.23,17.17,37.99,21.96,8.95,2.46,48.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,5.23,17.17,37.99,21.96,8.95,2.46,48.56
46790294,唐普信息3,厦门唐普信息技术有限公司,用户正常生效,商务服务,招聘/人才中介,一户多开,厦门市,428824878,"",2023-04-04,2023-11-11,xm大客01,12t064,0,0.00,878.10,1343.62,1332.12,1795.06,928.95,167.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24894665,云霄中山医院,云霄中山医院,用户正常生效,医疗服务,综合医院,首次上线新客户,漳州市,428677958,"",2017-12-22,2023-11-12,xm医疗06,12t1034,0,32.62,148.21,14.89,53.50,61.22,51.28,30.10,38.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49461925,蜜柚-多优乐-0719-03,厦门市思明区跃筑梦网络技术服务部,用户帐面为零,文娱传媒,视频平台,一户多开,厦门市,429591455,2023-11-11,2023-11-11,2023-11-12,xm渠道029,xmfq07,0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,101.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,101.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51141326,BD二类电商尚泽度娘食品205,德化县度娘精选百货商行,用户帐面为零,直营电商,食品饮料,一户多开,泉州市,429639198,"",2023-11-09,2023-11-12,xm电商03,xmds01，xmfq08,0,0.00,0.00,0.00,0.00,1.66,132.81,14.50,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,132.81,14.50,1.34
51349426,fj-名启世涛晋B2,陕西名启世涛网络科技有限公司晋江分公司,用户正常生效,网络服务,网络营销,一户多开,泉州市,429696105,"",2023-11-10,2023-11-12,xm渠道021,xmfq07,0,0.00,0.00,0.00,0.00,0.00,284.41,1465.59,1794.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47525763,拓耀回收1,厦门拓耀物资回收有限公司,用户正常生效,化工及能源,废旧回收,一户多开,厦门市,429456978,"",2023-04-27,2023-11-10,xm维护02,12t011,0,0.00,68.92,71.46,58.49,74.27,96.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51066941,zz花恋思明十八d37,厦门花恋蝶商务咨询有限公司思明第十八分公司,用户正常生效,医疗器械,一类医疗器械,一户多开,厦门市,429698651,"",2023-10-27,2023-11-12,clx01,xmfq01,0,3.70,0.00,0.00,0.00,0.00,0.00,0.00,8.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24102615,悦天音,厦门市湖里区悦天音琴行,用户帐面为零,教育培训,兴趣培训,首次上线新客户,厦门市,429427351,2017-12-13,2017-06-27,2023-11-12,xm维护02,12t011,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50917602,xm嘉焙湖里一分rta80,宁波嘉焙食品有限公司厦门市湖里第一分公司,用户帐面为零,医疗器械,一类医疗器械,一户多开,厦门市,429687590,"",2023-10-16,2023-11-08,clx21,xmfq04,0,85.37,302.18,352.09,605.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48551750,鑫博泰遮阳,厦门鑫博泰遮阳技术有限公司,用户正常生效,房产家居,装潢装修,老户新开,厦门市,428528077,"",2023-06-17,2023-11-12,xm维护35,12t086,0,12.42,19.20,16.67,23.15,27.69,26.59,16.15,32.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49185676,NL一方摄影,厦门一方平文化传播有限公司,用户帐面为零,文娱传媒,文娱传媒-其他,一户多开,厦门市,429400106,2023-07-13,2023-07-13,2023-11-12,clx18,xmfq02,0,1721.59,1586.54,1710.59,1380.75,1361.20,790.13,462.24,260.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021.57,1014.83,1010.31,1013.82,1012.50,306.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45530264,NK一方诗词1,厦门一方平文化传播有限公司,用户帐面为零,文娱传媒,文娱传媒-其他,一户多开,厦门市,429400106,2023-04-07,2023-04-07,2023-11-12,clx18,xmfq02,0,949.54,894.67,920.80,1264.60,1559.75,1555.20,1437.86,301.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.94,158.35,276.53,585.36,538.35,672.73,659.11,301.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50100510,BD二类电商-帮您购服饰XM052,厦门市湖里区帮您购电子商务经营部,用户帐面为零,直营电商,箱包服饰,一户多开,厦门市,429683294,"",2023-09-02,2023-11-12,xm电商04,xmds01，xmfq08,0,382.80,525.13,283.29,235.59,265.60,143.22,227.84,111.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310.48,443.07,268.32,222.05,233.17,104.26,97.54,97.95
50245559,fj-名启世涛晋A1,陕西名启世涛网络科技有限公司晋江分公司,用户正常生效,网络服务,网络营销,首次上线新客户,泉州市,429696105,"",2023-09-07,2023-11-12,xm渠道021,xmfq07,0,34.69,25.10,24.26,21.82,22.32,50.86,53.67,39.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40811440,ly-西颂兹维修A1,龙岩市新罗区西颂兹家电维修服务部,用户正常生效,生活服务,居民维修,首次上线新客户,龙岩市,429488047,"",2022-06-29,2023-11-12,xm渠道021,xmfq07,0,1504.98,1529.53,1507.40,1512.17,1597.64,1539.28,1510.34,1500.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51343835,xm-Q惠复琳五分yy-zhang79,重庆惠复琳健康咨询有限公司厦门湖里第五分公司,用户正常生效,医疗器械,一类医疗器械,一户多开,厦门市,429668999,"",2023-11-09,2023-11-12,clx21,xmfq04,0,0.00,0.00,0.00,0.00,504.83,308.17,299.97,623.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30716445,鹿锋机械,晋江鹿锋机械设备有限公司,用户正常生效,机械设备,机械设备-其他,首次上线新客户,泉州市,429175293,"",2020-06-01,2023-11-12,qz维护02,12t022,0,0.00,0.00,1.54,0.00,0.00,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48240210,BD二类电商度娘食品16,德化县度娘精选百货商行,用户帐面为零,直营电商,食品饮料,一户多开,泉州市,429639198,"",2023-06-01,2023-11-12,xm电商03,xmds01，xmfq08,0,97.40,340.70,339.73,201.46,195.92,115.44,89.40,93.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.34,340.38,339.73,199.53,195.92,115.44,89.40,93.62
